0.122,1.3330765750398634,1.231844826980375,1.1419984861826684,1.0619352561847069,0.990318153583383,0.9260255999953001,0.8681119382343728,0.8157759939519398,0.7683358899107801,0.7252087516598942,0.6858942637862147,0.6499612755636666,0.6170368353346584,0.5867971698588879,0.5589602293620475,0.5332794992776396,0.509538841687138,0.4875481776495626,0.46713985925861695,0.4481656098332975,0.4304939339872795,0.4140079178347049,0.39860335434211613,0.3841871406446893,0.37067590363793756,0.35799481781950654,0.3460765855670199,0.3348605550918898,0.3242919554366345,0.3143212312665429,0.3049034629894245,0.2959978600339917,0.2875673170192523,0.2795780241270568,0.2719991243062499,0.2648024110368837,0.2579620613048993,0.25145439921253887,0.24525768630275582,0.23935193522766388
0.134,1.3545640314054144,1.2517370001208266,1.160467684463814,1.0791305422787651,1.006369032633813,0.9410450428112968,0.8821988727681211,0.8290173690909551,0.7808083933290287,0.7369802463513719,0.6970249946675133,0.6605048872326836,0.6270412340110374,0.5963052561857949,0.5680105237262064,0.5419066773085509,0.5177741944014084,0.4954200081395245,0.4746738257529729,0.4553850232784514,0.43742001693125593,0.42066003027850435,0.40499919130681983,0.39034290544778005,0.37660646024837313,0.36371382514354494,0.3515966160860702,0.34019319991400027,0.329447917521973,0.31931040833410196,0.3097350213988878,0.3006803007564415,0.2921085346576363,0.2839853598175349,0.2762794132209513,0.2689620251141592,0.26200694775228167,0.2553901152582205,0.2490894306116845,0.24308457634688466
0.145,1.376051487770965,1.2716291732612777,1.17893688274496,1.096325828372823,1.0224199116842427,0.9560644856272935,0.8962858073018694,0.8422587442299704,0.7932808967472775,0.7487517410428499,0.708155725548812,0.6710484989017005,0.6370456326874164,0.6058133425127019,0.577060818090365,0.5505338553394622,0.5260095471156787,0.5032918386294862,0.4822077922473288,0.46260443672360535,0.4443460998752323,0.4273121427223038,0.41139502827152336,0.3964986702508709,0.38253701685880864,0.3694328324675833,0.3571166466051203,0.3455258447361107,0.3346038796073116,0.324299585401661,0.31456657980835107,0.3053627414788911,0.29664975229602036,0.28839269550801305,0.28055970213565273,0.27312163919143456,0.2660518341996641,0.259325831303902,0.2529211749206131,0.24681721746610538
0.157,1.3476134570509528,1.2459677650783605,1.1556222550680237,1.075004015191764,1.0027980909631866,0.9378993499553453,0.8793743355339053,0.8264308414458461,0.7783934958074074,0.734684053440203,0.6948054004612566,0.6583285033480217,0.6248817068657981,0.5941419159626644,0.5658272966353444,0.5396912075927629,0.5155171339762854,0.49311444063726984,0.47231479864873616,0.4529691671787038,0.43494523534085183,0.41812524649951277,0.40240414175872774,0.38768797078923045,0.37389252734369705,0.36094217424459235,0.3487688286622898,0.3373110834166981,0.3265134440554224,0.31632566476059487,0.306702168853562,0.2976015419118562,0.2889860873742555,0.2808214360577477,0.27307620230156093,0.2657216805338165,0.2587315769628773,0.252081771858196,0.245750108528938,0.2397162056529504
0.168,1.3695919396805696,1.2663892134250667,1.1746403275232342,1.0927536087524574,1.0193980292773677,0.9534546330450995,0.8939780310386227,0.840165681170324,0.7913332288403901,0.746894597278784,0.7063458238068447,0.6692518680609345,0.6352357916242223,0.6039698401990423,0.5751680601134705,0.5485801583834233,0.5239863754650537,0.5011931864590056,0.48002968301394777,0.4603445168776691,0.442003308734978,0.4248864439981822,0.4088871916036593,0.39391009340291555,0.37986958102418117,0.366688784589882,0.3542985037710674,0.3426363166272858,0.33164580574342767,0.3212758845102925,0.3114802091429893,0.302216664301984,0.293446912064444,0.2851359955596702,0.2772519898891179,0.26976569404492734,0.2626503584585063,0.2558814435828924,0.2494364055641821,0.24329450560853838
0.179,1.39226605489484,1.2874595571884395,1.1942646643636043,1.1110705104479215,1.03652961467859,0.9695088626537093,0.909050637206911,0.8543417985603168,0.8046887771244436,0.759497458121894,0.7182568463089614,0.6805257305822893,0.6459217429112972,0.6141123387023012,0.5848073271327887,0.5577526580332595,0.5327252322945621,0.5095285497954517,0.48798904564471624,0.4679529944866569,0.44928388551541737,0.43186018903785045,0.4155734499494446,0.4003266551352619,0.38603283118818016,0.3726138364226213,0.3599993173211911,0.34812580457187403,0.3369359279604915,0.32637773275521154,0.3164040829981447,0.3069721394157428,0.2980429015644653,0.2895808054128347,0.28155336888339805,0.27393087898486146,0.26668611509362766,0.25979410372582834,0.2532319008007825,0.24697839795512053
0.191,1.4156688189847049,1.3092097053483882,1.214524229714243,1.129981888204936,1.0542183549333053,0.9860860109020095,0.9246147045164554,0.8689804268705128,0.8184801523816775,0.7725115138993265,0.7305562926064225,0.6921669361700444,0.656955494512029,0.6245844962252083,0.5947593908729314,0.56722226106672,0.5417465691102468,0.518132750409473,0.49620450296626356,0.47580565148422693,0.45679748772094825,0.4390565070850813,0.4224724761408351,0.40694677744414715,0.39239098760940827,0.37872565216940735,0.3658792270150286,0.35378716127522997,0.3423911006497609,0.3316381936167096,0.3214804857467234,0.31187438967894104,0.3027802202407859,0.2941617857973359,0.28598602825441494,0.27822270525992093,0.27084410908846784,0.263824817486185,0.2571414724208238,0.25077258324789176
0.202,1.4398353535594937,1.3316725446350022,1.235449846285654,1.1495166572804296,1.072491401305403,1.0032115965240318,0.9406942396656068,0.8841041712389194,0.8327286595209115,0.785956862280315,0.7432631385115205,0.7041934172261402,0.6683540075402057,0.6354023689481111,0.6050394636745396,0.5770033922778145,0.5510640750700182,0.5270187897305332,0.5046884129290548,0.4839142432460196,0.464555305995414,0.44648605909184935,0.4295944339091975,0.4137801569559912,0.3989533077631452,0.3850330761225965,0.37194668810510123,0.3596284754141625,0.34801906683071776,0.3370646839511103,0.32671652626276604,0.31693023295224104,0.3076654107902442,0.29888521906112514,0.2905560038591268,0.28264697520799575,0.2751299214129757,0.26797895585610176,0.26117029212269255,0.2546820439199398
0.213,1.4648030552047222,1.3548830994452008,1.257074346074178,1.1697056222596471,1.0913776823508845,1.0209128109388763,0.9573148243830225,0.8997371206734729,0.8474570022184268,0.7998549202433783,0.7563976049418687,0.7166242819416374,0.6801353541271453,0.6465830635214066,0.6156637517262213,0.5871114173339131,0.5606923306197967,0.5362005140403465,0.5134539348274048,0.4922912857045338,0.472569253283177,0.4541601924083277,0.436950139672279,0.4208371113109208,0.40572964036473996,0.39154551581031727,0.37821069272466484,0.36565834772924155,0.3538280582046988,0.34266508725432565,0.33211975926883025,0.3221469133229421,0.3127054236075694,0.30375777774385915,0.295269705197058,0.2872098491566081,0.2795494762134738,0.27226221897796166,0.2653238474671469,0.2587120656716412
0.225,1.4906117817570175,1.3788787074748858,1.279432735913152,1.1905816330786432,1.1109080509496478,1.039218656811766,0.9745037460174854,0.915904971147999,0.8626893989743701,0.8142285335240085,0.7699812611667624,0.7294799117260311,0.6923188093957151,0.658144823924237,0.6266495371269872,0.5975627203410198,0.5706468808417354,0.5456926838662032,0.5225150949830903,0.5009501175522424,0.48085202376594993,0.4620909966535803,0.4445511155257327,0.4281286294497754,0.41273047311524014,0.398272987353117,0.38468081299774887,0.37188593202125736,0.3598268341620953,0.3484477907960029,0.33769822070573263,0.3275321348119299,0.317907648924595,0.30878655523732806,0.30013394467521143,0.2919178733702832,0.28410906751553144,0.2766806616712153,0.26960796629226225,0.26286826083390674
0.236,1.5173040571216156,1.4036992128936507,1.3025623796060724,1.212179756709695,1.1311154461236712,1.058160100567916,0.9922901412896658,0.9326351611112631,0.8784517108743993,0.8291020970994515,0.7840371384607216,0.7427820684504794,0.7049249526899708,0.6701071270537782,0.6380152681857991,0.6083747891825237,0.5809443161404837,0.5555110503034582,0.5318868589742574,0.5099049686296424,0.4894171576462791,0.47029136511533626,0.4524096474655728,0.435666426852097,0.4199669851351001,0.4052261652617474,0.3913672483583306,0.3783209801387933,0.36602472457572743,0.3544217263471463,0.3434604665145209,0.33309409832232334,0.3232799520306626,0.3139790993759539,0.3051559696607109,0.29677801065153125,0.2888153884540256,0.2812407213671797,0.27402884342388745,0.26715659392080304
0.248,1.54492529681666,1.4293871791354893,1.3265031986071365,1.2345374663702562,1.1520350714011962,1.0777702405218001,1.010705154775574,0.9499570208903247,0.8947715824535476,0.8445016880276319,0.7985898554055602,0.7565540126747058,0.7179757791625828,0.682490788083543,0.6497806589366061,0.6195663095532988,0.5916023611361982,0.5656724390859323,0.5415852111814335,0.5191710352259694,0.4982791124640212,0.47877506232634,0.4605388494526044,0.44346300630193175,0.427451104630699,0.41241643719069243,0.39828087756497965,0.3849738914167171,0.37243167681529327,0.3605964149127361,0.34941561522024095,0.3388415421987682,0.32883071192380026,0.31934344928873903,0.31034349763544544,0.30179767389362544,0.29367556331344785,0.28594924872063365,0.278593069937041,0.2715834096143641
0.259,1.5735240567270001,1.4559881236632337,1.3512978934848014,1.2576948503725236,1.173704591729457,1.098084492514243,1.0297821139086594,0.9679019376744538,0.9116785972527258,0.8604552121396087,0.8136657562541048,0.7708206341890917,0.7314948229744878,0.6953180767724277,0.6619667989820811,0.6311572687378525,0.6026399727523317,0.5761948433352144,0.5516272425280444,0.52876456311964,0.5074533417256271,0.48755679855274453,0.4689527340126699,0.45153172483623943,0.4351955724118203,0.4198559642312147,0.4054333159624966,0.391855767086845,0.3790583074757445,0.36698201593553403,0.3555733947586655,0.34478378681504057,0.33456886378826317,0.32488817588752006,0.31570475480808674,0.3069847629222348,0.2986971826982929,0.2908135412018504,0.28330766525664314,0.27615546345564657
0.27,1.603152307895333,1.4835507773933718,1.3769921887167385,1.281694843027516,1.1961643512197704,1.119140795215923,1.049556722539072,0.9865035380033943,0.9292044498823254,0.8769925662961463,0.8292930639676451,0.7856085963908117,0.745507293537516,0.7086128460721172,0.6745962749353197,0.6431690703280107,0.6140774486242719,0.5870975260496761,0.5620312474149219,0.5387029393003306,0.5169563817340732,0.49665231203163934,0.4776662901621918,0.459886867620714,0.44321401196298904,0.4275577474075033,0.41283697861724,0.3989784702528748,0.38591595937921713,0.3735893815002398,0.36194419404654854,0.35093078366368335,0.3405039457469596,0.33062242641637746,0.3212485185860915,0.31234770500762443,0.3038883421956006,0.29584138001266735,0.288180112423816,0.28087995555191286
0.282,1.6338657405784642,1.5121273718491612,1.4036351037272907,1.306583480361953,1.2194576143352442,1.1409798375648335,1.0700672753806393,1.0057978899594953,0.9473831366675118,0.8941458181641841,0.8455020497701686,0.8009464962303182,0.7600402264353965,0.7224006745729972,0.6876933049098352,0.6556246612458908,0.6259365471149921,0.5984011335445311,0.5728168309898223,0.5490047934476525,0.5268059476323999,0.5060784599124875,0.4866955695591867,0.46854372960197244,0.4515210068695795,0.43553570113176787,0.420505150039727,0.4063546921035221,0.39301676448726186,0.3804301161398487,0.3685391198645203,0.35729316948606454,0.34664615039830177,0.3365559735446599,0.32698416436471633,0.3178954994805589,0.3092576849403338,0.301041070716172,0.2932183968974827,0.28576456765100866
0.293,1.6657241012611164,1.5417739575532086,1.4312792535003356,1.332410183806833,1.2436308335111508,1.1636453111647762,1.0913548960159962,1.0258237275841948,0.9662511672525818,0.911949405754378,0.8623252213312551,0.8168650417175523,0.7751226508966539,0.7367090245526831,0.7012838877187951,0.668548672635913,0.6382406204099972,0.6101278212292043,0.584005028057384,0.5596901103959508,0.537021039819112,0.5158533189938393,0.49605778190836936,0.47751870590587103,0.46013218651325,0.44380473448107105,0.4284520613087449,0.41399802513257244,0.4003737134493842,0.38751664293017246,0.37537005970101106,0.36388232605599163,0.35300638171754267,0.3426992695526319,0.3329217171528961,0.3236377669443825,0.3148144485503455,0.30642148802258834,0.2984310493111319,0.2908175039814379
0.304,1.6987915668608549,1.5725507576871016,1.4599811825921518,1.359228075483747,1.2687339466410346,1.1871841908913994,1.1134638015269083,1.046622700413863,0.9858477998950803,0.9304403592939264,0.8797975320031853,0.8333972492725075,0.7907857759707014,0.7515674176525163,0.7153959686900279,0.6819675764204362,0.651014762380776,0.6223013933121234,0.5956184351265071,0.5707803549947246,0.5476220620628213,0.5259962975056462,0.5057714007983777,0.4868293920921763,0.4690643210833505,0.4523808412829268,0.4366929755281083,0.4219230442445741,0.4080007326174852,0.39486227665603174,0.38244975129749775,0.3707104463166432,0.3595963179843248,0.3490635062357882,0.3390719086285405,0.32958480364438175,0.32056851696251354,0.3119921252352027,0.3038271926625226,0.2960475363114093
0.316,1.7331371609895914,1.6045225616490455,1.48980173694357,1.387094329261155,1.294820708379725,1.2116470474429804,1.1364415972808033,1.0682396514682264,1.0062153035937922,0.949658548398559,0.8979566139047982,0.8505786635501863,0.8070631978833315,0.7670076305128755,0.7300596242904824,0.6959098595834228,0.6642859731594675,0.6349474582611735,0.6076813573158126,0.5822986109842829,0.5586309528408906,0.5365282593729236,0.5158562813233786,0.49649469553956,0.47833542710486526,0.4612812001414072,0.44524428268329647,0.43014539675293445,0.41591276947627054,0.4024813049460476,0.3897918597421744,0.37779060767119543,0.3664284814930003,0.3556606812432841,0.3454462403001248,0.33574764163511295,0.3265304777767409,0.3177631489311164,0.30941659448114167,0.30146405374350155
0.327,1.768835217876971,1.637759163847294,1.520806478564254,1.4160705623932488,1.3219490598220773,1.2370883961486796,1.1603396059488813,1.0907229275387398,1.0273992506797973,0.9696469579647501,0.9168430380751922,0.8684476027751601,0.8239911314289049,0.7830639130563887,0.7453072680904674,0.7104062185628092,0.6780833426644983,0.6480936021270142,0.6202199720997911,0.5942697357522303,0.5700713316578225,0.547471662613437,0.5263337910450563,0.5065349594262706,0.4879648848632688,0.47052428570449517,0.4541236051240566,0.4386819024265524,0.424125887580208,0.4103890784051659,0.3974110630835872,0.385136853344694,0.37351631591265355,0.36250367166994735,0.35205705354951683,0.3421381154788614,0.33271168580178806,0.3237454595339947,0.3152097245960289,0.3070771178351092
0.339,1.8059659004296018,1.672335853897508,1.5530661489535627,1.446223273306928,1.35018154183088,1.2635670870240823,1.185213235471609,1.1141247262292366,1.049448844070537,0.9904519967411749,0.9365006054269265,0.8870454330976174,0.8416086687047645,0.7997732325294467,0.7611738809938134,0.7254897765039926,0.6924382556660006,0.6617695821641575,0.6332625121858644,0.6067205331251121,0.5819686623701648,0.5588507137765122,0.5372269560898515,0.5169721009961359,0.49797356931732933,0.48012999267129464,0.46334991508499834,0.44755066491587775,0.4326573722519032,0.418602110928559,0.40532314758114035,0.39276428287153275,0.3808742722925674,0.36960631584265463,0.3589176074452979,0.348768936316165,0.339124333598539,0.32995075853187317,0.32121781921710574,0.3128975237203138
0.35,1.8446157799229361,1.7083339653705065,1.586657188055592,1.4776243319902922,1.3795857581303468,1.291146741862636,1.2111223914431386,1.1385014849151267,1.0724172840604507,1.0121238431732682,0.9569766728261597,0.9064168760451856,0.8599580690222098,0.81717554690931,0.7776972691268288,0.7411963265650858,0.7073846213911853,0.6760075435707614,0.6468394701748537,0.6196799466894795,0.5943504358636739,0.5706915406293719,0.5485606244571992,0.5278297660631658,0.5083839963383617,0.4901197742700741,0.4729436658744188,0.4567711960942795,0.441525848489398,0.427138191561629,0.41354511387964743,0.40068915292306845,0.3885179048595898,0.37698350438374684,0.366042165349461,0.35565377427523653,0.34578152993497097,0.33639162320499394,0.3274529521487216,0.3189368680084829
